,Date,County,Place of Fatality,Deaths by County of Residence,New Positives,Patients Currently Hospitalized,Patients Newly Admitted
19684,2/9/2021,Nassau,"3,370","2,781",566.0,685.0,46.0
19685,2/9/2021,Niagara,196,291,76.0,17.0,0.0
19686,2/9/2021,Oneida,465,447,71.0,95.0,4.0
19687,2/9/2021,Onondaga,682,602,123.0,134.0,14.0
19688,2/9/2021,Ontario,101,88,21.0,21.0,4.0
19689,2/9/2021,Orange,628,606,175.0,125.0,11.0
19690,2/9/2021,Orleans,48,79,3.0,1.0,0.0
19691,2/9/2021,Oswego,65,86,23.0,11.0,1.0
19692,2/9/2021,Otsego,53,38,15.0,30.0,2.0
19693,2/9/2021,Putnam,78,84,43.0,9.0,2.0
19694,2/9/2021,Queens,"4,824","5,987",834.0,832.0,77.0
19695,2/9/2021,Rensselaer,101,121,38.0,28.0,4.0
19696,2/9/2021,Richmond,"1,000","1,015",199.0,186.0,18.0
19697,2/9/2021,Rockland,623,664,134.0,88.0,9.0
19698,2/9/2021,Saratoga,101,137,59.0,26.0,4.0
19699,2/9/2021,Schenectady,154,168,51.0,36.0,3.0
19700,2/9/2021,Schoharie,2,9,8.0,4.0,0.0
19701,2/9/2021,Schuyler,4,11,0.0,2.0,0.0
19702,2/9/2021,Seneca,30,50,16.0,~,~
19704,2/9/2021,Steuben,118,137,15.0,15.0,0.0
19705,2/9/2021,Suffolk,"2,949","2,912",539.0,642.0,62.0
19706,2/9/2021,Sullivan,46,58,23.0,5.0,0.0
19707,2/9/2021,Tioga,39,56,15.0,~,~
19708,2/9/2021,Tompkins,41,39,15.0,7.0,0.0
19709,2/9/2021,Ulster,134,220,60.0,21.0,1.0
19710,2/9/2021,Warren,71,53,10.0,15.0,1.0
19711,2/9/2021,Washington,30,45,15.0,~,~
19712,2/9/2021,Wayne,35,59,19.0,6.0,1.0
19713,2/9/2021,Westchester,"2,163","1,996",405.0,489.0,51.0
19714,2/9/2021,Wyoming,36,48,16.0,4.0,0.0
19715,2/9/2021,Yates,19,25,1.0,4.0,0.0
19716,2/10/2021,Albany,491,316,93.0,167.0,13.0
19717,2/10/2021,Allegany,55,80,11.0,5.0,1.0
19718,2/10/2021,Bronx,"3,566","3,908",1232.0,680.0,46.0
19719,2/10/2021,Broome,344,317,75.0,135.0,4.0
19720,2/10/2021,Cattaraugus,69,72,29.0,16.0,0.0
19721,2/10/2021,Cayuga,74,86,20.0,7.0,1.0
19722,2/10/2021,Chautauqua,114,118,31.0,23.0,1.0
19723,2/10/2021,Chemung,148,123,15.0,29.0,6.0
19724,2/10/2021,Chenango,48,61,19.0,7.0,1.0
19725,2/10/2021,Clinton,27,22,77.0,11.0,2.0
19726,2/10/2021,Columbia,90,90,16.0,25.0,1.0
19727,2/10/2021,Cortland,56,60,30.0,6.0,0.0
19728,2/10/2021,Delaware,17,31,20.0,8.0,1.0
19729,2/10/2021,Dutchess,413,388,129.0,89.0,10.0
19730,2/10/2021,Erie,"1,663","1,526",388.0,271.0,24.0
19731,2/10/2021,Essex,17,24,5.0,6.0,1.0
19732,2/10/2021,Franklin,10,11,29.0,4.0,1.0
19733,2/10/2021,Fulton,54,74,33.0,8.0,1.0
19734,2/10/2021,Genesee,103,117,16.0,7.0,0.0
19735,2/10/2021,Greene,29,67,14.0,~,~
19736,2/10/2021,Hamilton,0,1,0.0,~,~
19737,2/10/2021,Herkimer,51,101,9.0,5.0,0.0
19738,2/10/2021,Jefferson,46,55,32.0,20.0,2.0
19739,2/10/2021,Kings,"5,514","6,134",1609.0,941.0,69.0
19740,2/10/2021,Lewis,12,28,13.0,9.0,2.0
19741,2/10/2021,Livingston,32,52,30.0,8.0,1.0
19742,2/10/2021,Madison,72,81,14.0,10.0,0.0
19743,2/10/2021,New York,"4,137","2,531",689.0,1044.0,73.0
19744,2/10/2021,Monroe,"1,068",946,205.0,298.0,14.0
19745,2/10/2021,Montgomery,87,96,15.0,18.0,0.0
19746,2/10/2021,Nassau,"3,379","2,790",919.0,676.0,58.0
19747,2/10/2021,Niagara,197,293,90.0,19.0,4.0
19748,2/10/2021,Oneida,470,452,50.0,87.0,7.0
19749,2/10/2021,Onondaga,684,603,113.0,129.0,7.0
19750,2/10/2021,Ontario,101,88,28.0,20.0,2.0
19751,2/10/2021,Orange,629,607,148.0,118.0,5.0
19752,2/10/2021,Orleans,48,79,9.0,1.0,0.0
19753,2/10/2021,Oswego,65,86,22.0,7.0,0.0
19754,2/10/2021,Otsego,54,39,14.0,21.0,2.0
19755,2/10/2021,Putnam,78,84,47.0,9.0,2.0
19756,2/10/2021,Queens,"4,838","6,001",1339.0,839.0,90.0
19757,2/10/2021,Rensselaer,101,121,52.0,26.0,3.0
19758,2/10/2021,Richmond,"1,001","1,016",324.0,183.0,19.0
19759,2/10/2021,Rockland,627,666,186.0,89.0,10.0
19760,2/10/2021,Saratoga,102,138,44.0,25.0,2.0
19761,2/10/2021,Schenectady,156,170,37.0,41.0,5.0
19762,2/10/2021,Schoharie,2,9,2.0,2.0,1.0
19763,2/10/2021,Schuyler,4,11,7.0,2.0,0.0
19764,2/10/2021,Seneca,30,50,7.0,~,~
19766,2/10/2021,Steuben,118,137,18.0,13.0,1.0
19767,2/10/2021,Suffolk,"2,959","2,923",828.0,616.0,54.0
19768,2/10/2021,Sullivan,46,58,20.0,4.0,1.0
19769,2/10/2021,Tioga,39,56,9.0,~,~
19770,2/10/2021,Tompkins,41,39,27.0,5.0,0.0
19771,2/10/2021,Ulster,134,220,69.0,18.0,2.0
19772,2/10/2021,Warren,71,53,24.0,18.0,3.0
19773,2/10/2021,Washington,32,48,16.0,~,~
19774,2/10/2021,Wayne,35,59,22.0,6.0,0.0
19775,2/10/2021,Westchester,"2,168","2,002",675.0,481.0,53.0
19776,2/10/2021,Wyoming,36,48,17.0,4.0,0.0
19777,2/10/2021,Yates,19,25,2.0,1.0,0.0
19778,2/11/2021,Albany,494,317,84.0,160.0,12.0
19779,2/11/2021,Allegany,55,80,13.0,3.0,0.0
19780,2/11/2021,Bronx,"3,575","3,922",918.0,653.0,40.0
19781,2/11/2021,Broome,348,321,53.0,130.0,2.0
19782,2/11/2021,Cattaraugus,70,73,31.0,18.0,5.0
19783,2/11/2021,Cayuga,74,86,29.0,8.0,1.0
19784,2/11/2021,Chautauqua,114,118,33.0,23.0,4.0
19785,2/11/2021,Chemung,148,123,9.0,28.0,4.0
19786,2/11/2021,Chenango,49,62,13.0,7.0,1.0
19787,2/11/2021,Clinton,27,22,26.0,13.0,1.0
19788,2/11/2021,Columbia,90,90,18.0,23.0,0.0
19789,2/11/2021,Cortland,56,60,9.0,5.0,1.0
19790,2/11/2021,Delaware,17,31,19.0,6.0,0.0
19791,2/11/2021,Dutchess,416,391,118.0,83.0,8.0
19792,2/11/2021,Erie,"1,672","1,535",331.0,268.0,22.0
19793,2/11/2021,Essex,18,25,13.0,6.0,0.0
19794,2/11/2021,Franklin,10,11,23.0,1.0,0.0
19795,2/11/2021,Fulton,54,74,35.0,8.0,0.0
19796,2/11/2021,Genesee,103,117,9.0,8.0,2.0
19797,2/11/2021,Greene,29,67,7.0,~,~
19798,2/11/2021,Hamilton,0,1,3.0,~,~
19799,2/11/2021,Herkimer,51,101,8.0,5.0,0.0
19800,2/11/2021,Jefferson,49,58,32.0,14.0,3.0
19801,2/11/2021,Kings,"5,532","6,151",1154.0,907.0,58.0
19802,2/11/2021,Lewis,12,28,5.0,12.0,2.0
19803,2/11/2021,Livingston,32,53,24.0,10.0,2.0
19804,2/11/2021,Madison,72,81,12.0,6.0,2.0
19805,2/11/2021,New York,"4,160","2,542",645.0,1007.0,80.0
19806,2/11/2021,Monroe,"1,073",950,160.0,289.0,17.0
19807,2/11/2021,Montgomery,87,96,20.0,19.0,2.0
19808,2/11/2021,Nassau,"3,390","2,798",748.0,639.0,45.0
19809,2/11/2021,Niagara,198,294,57.0,19.0,1.0
19810,2/11/2021,Oneida,474,456,37.0,76.0,5.0
19811,2/11/2021,Onondaga,687,605,94.0,127.0,15.0
19812,2/11/2021,Ontario,102,88,14.0,22.0,5.0
19813,2/11/2021,Orange,631,608,188.0,109.0,7.0
19814,2/11/2021,Orleans,48,79,17.0,0.0,0.0
19815,2/11/2021,Oswego,65,87,20.0,9.0,1.0
19816,2/11/2021,Otsego,54,39,12.0,19.0,2.0
19817,2/11/2021,Putnam,78,84,56.0,9.0,3.0
19818,2/11/2021,Queens,"4,851","6,023",1200.0,813.0,90.0
19819,2/11/2021,Rensselaer,101,121,24.0,28.0,4.0
19820,2/11/2021,Richmond,"1,002","1,017",278.0,180.0,16.0
19821,2/11/2021,Rockland,628,668,176.0,85.0,6.0
19822,2/11/2021,Saratoga,102,140,44.0,24.0,0.0
19823,2/11/2021,Schenectady,156,170,38.0,45.0,7.0
19824,2/11/2021,Schoharie,3,10,6.0,2.0,1.0
19825,2/11/2021,Schuyler,4,11,2.0,2.0,0.0
19826,2/11/2021,Seneca,30,50,8.0,~,~
19828,2/11/2021,Steuben,118,137,15.0,12.0,1.0
19829,2/11/2021,Suffolk,"2,972","2,936",810.0,592.0,47.0
19830,2/11/2021,Sullivan,46,58,12.0,6.0,0.0
19831,2/11/2021,Tioga,39,56,9.0,~,~
19832,2/11/2021,Tompkins,42,40,26.0,5.0,2.0
19833,2/11/2021,Ulster,134,220,37.0,13.0,1.0
19834,2/11/2021,Warren,71,53,13.0,18.0,2.0
19835,2/11/2021,Washington,32,48,21.0,~,~
19836,2/11/2021,Wayne,35,60,7.0,7.0,0.0
19837,2/11/2021,Westchester,"2,175","2,010",520.0,458.0,40.0
19838,2/11/2021,Wyoming,36,48,19.0,3.0,0.0
19839,2/11/2021,Yates,19,25,1.0,1.0,0.0
19840,2/12/2021,Albany,496,317,76.0,156.0,15.0
19841,2/12/2021,Allegany,55,80,13.0,7.0,4.0
19842,2/12/2021,Bronx,"3,590","3,939",1002.0,631.0,47.0
19843,2/12/2021,Broome,348,321,63.0,117.0,2.0
19844,2/12/2021,Cattaraugus,70,73,27.0,19.0,2.0
19845,2/12/2021,Cayuga,75,87,21.0,9.0,1.0
19846,2/12/2021,Chautauqua,115,119,31.0,20.0,4.0
19847,2/12/2021,Chemung,150,125,17.0,22.0,3.0
19848,2/12/2021,Chenango,50,63,9.0,7.0,1.0
19849,2/12/2021,Clinton,28,22,32.0,14.0,1.0
19850,2/12/2021,Columbia,90,91,18.0,23.0,2.0
19851,2/12/2021,Cortland,56,60,14.0,5.0,1.0
19852,2/12/2021,Delaware,17,31,12.0,8.0,1.0
19853,2/12/2021,Dutchess,416,391,119.0,81.0,7.0
19854,2/12/2021,Erie,"1,677","1,539",318.0,254.0,17.0
19855,2/12/2021,Essex,18,26,10.0,4.0,0.0
19856,2/12/2021,Franklin,10,11,15.0,1.0,0.0
19857,2/12/2021,Fulton,55,75,20.0,11.0,3.0
19858,2/12/2021,Genesee,103,117,14.0,9.0,0.0
19859,2/12/2021,Greene,29,67,13.0,~,~
19860,2/12/2021,Hamilton,0,2,5.0,~,~
19861,2/12/2021,Herkimer,51,102,14.0,4.0,0.0
19862,2/12/2021,Jefferson,50,59,29.0,18.0,5.0
19863,2/12/2021,Kings,"5,555","6,173",1315.0,905.0,76.0
19864,2/12/2021,Lewis,12,28,20.0,13.0,2.0
19865,2/12/2021,Livingston,32,53,31.0,10.0,0.0
19866,2/12/2021,Madison,72,82,13.0,6.0,2.0
19867,2/12/2021,New York,"4,182","2,554",764.0,970.0,75.0
19868,2/12/2021,Monroe,"1,075",952,123.0,289.0,19.0
19869,2/12/2021,Montgomery,87,96,11.0,22.0,4.0
19870,2/12/2021,Nassau,"3,400","2,806",840.0,622.0,43.0
19871,2/12/2021,Niagara,198,294,53.0,22.0,5.0
19872,2/12/2021,Oneida,478,458,49.0,78.0,8.0
19873,2/12/2021,Onondaga,689,607,90.0,111.0,7.0
19874,2/12/2021,Ontario,104,88,10.0,19.0,3.0
19875,2/12/2021,Orange,632,609,197.0,104.0,6.0
19876,2/12/2021,Orleans,48,80,10.0,0.0,0.0
19877,2/12/2021,Oswego,65,87,16.0,8.0,0.0
19878,2/12/2021,Otsego,54,39,14.0,22.0,4.0
19879,2/12/2021,Putnam,78,84,42.0,8.0,0.0
19880,2/12/2021,Queens,"4,859","6,038",1200.0,802.0,83.0
19881,2/12/2021,Rensselaer,103,123,44.0,25.0,4.0
19882,2/12/2021,Richmond,"1,003","1,019",300.0,183.0,16.0
19883,2/12/2021,Rockland,630,671,167.0,82.0,8.0
19884,2/12/2021,Saratoga,103,141,48.0,22.0,0.0
19885,2/12/2021,Schenectady,157,171,46.0,40.0,1.0
19886,2/12/2021,Schoharie,3,11,11.0,1.0,0.0
19887,2/12/2021,Schuyler,4,11,2.0,2.0,0.0
19888,2/12/2021,Seneca,30,52,7.0,~,~
19890,2/12/2021,Steuben,118,137,10.0,10.0,1.0
19891,2/12/2021,Suffolk,"2,979","2,944",724.0,580.0,51.0
19892,2/12/2021,Sullivan,46,58,12.0,6.0,0.0
19893,2/12/2021,Tioga,39,56,16.0,~,~
19894,2/12/2021,Tompkins,42,40,16.0,6.0,2.0
19895,2/12/2021,Ulster,134,220,44.0,13.0,2.0
19896,2/12/2021,Warren,71,53,13.0,17.0,1.0
19897,2/12/2021,Washington,32,48,16.0,~,~
19898,2/12/2021,Wayne,36,61,18.0,7.0,0.0
19899,2/12/2021,Westchester,"2,181","2,015",511.0,438.0,36.0
19900,2/12/2021,Wyoming,36,48,19.0,3.0,1.0
19901,2/12/2021,Yates,20,26,1.0,1.0,0.0
19902,2/13/2021,Albany,501,319,74.0,142.0,8.0
19903,2/13/2021,Allegany,55,80,8.0,6.0,0.0
19904,2/13/2021,Bronx,"3,598","3,947",798.0,611.0,38.0
19905,2/13/2021,Broome,349,322,56.0,103.0,2.0
19906,2/13/2021,Cattaraugus,70,74,28.0,18.0,1.0
19907,2/13/2021,Cayuga,75,87,22.0,4.0,0.0
19908,2/13/2021,Chautauqua,115,119,40.0,19.0,2.0
19909,2/13/2021,Chemung,151,126,17.0,21.0,2.0
19910,2/13/2021,Chenango,50,63,12.0,7.0,1.0
19911,2/13/2021,Clinton,28,22,44.0,13.0,0.0
19912,2/13/2021,Columbia,90,91,9.0,25.0,2.0
19913,2/13/2021,Cortland,57,60,12.0,4.0,1.0
19914,2/13/2021,Delaware,17,31,13.0,8.0,0.0
19915,2/13/2021,Dutchess,418,395,123.0,80.0,10.0
19916,2/13/2021,Erie,"1,687","1,546",415.0,231.0,15.0
19917,2/13/2021,Essex,18,26,10.0,4.0,0.0
19918,2/13/2021,Franklin,10,11,16.0,1.0,0.0
19919,2/13/2021,Fulton,55,76,60.0,12.0,2.0
19920,2/13/2021,Genesee,103,118,10.0,11.0,1.0
19921,2/13/2021,Greene,29,67,13.0,~,~
19922,2/13/2021,Hamilton,0,2,0.0,~,~
19923,2/13/2021,Herkimer,52,103,13.0,3.0,1.0
19924,2/13/2021,Jefferson,51,60,34.0,16.0,1.0
19925,2/13/2021,Kings,"5,574","6,192",1105.0,868.0,45.0
19926,2/13/2021,Lewis,13,29,13.0,13.0,1.0
19927,2/13/2021,Livingston,32,53,21.0,12.0,3.0
19928,2/13/2021,Madison,72,82,11.0,7.0,1.0
19929,2/13/2021,New York,"4,186","2,556",689.0,962.0,85.0
19930,2/13/2021,Monroe,"1,078",954,187.0,271.0,13.0
19931,2/13/2021,Montgomery,88,97,37.0,25.0,3.0
19932,2/13/2021,Nassau,"3,408","2,812",732.0,591.0,45.0
19933,2/13/2021,Niagara,198,296,69.0,19.0,2.0
19934,2/13/2021,Oneida,479,459,41.0,71.0,5.0
19935,2/13/2021,Onondaga,690,607,94.0,107.0,11.0
19936,2/13/2021,Ontario,104,88,24.0,18.0,4.0
19937,2/13/2021,Orange,634,611,146.0,97.0,8.0
19938,2/13/2021,Orleans,48,80,4.0,0.0,0.0
19939,2/13/2021,Oswego,65,88,28.0,7.0,0.0
19940,2/13/2021,Otsego,55,40,16.0,19.0,1.0
19941,2/13/2021,Putnam,78,84,34.0,8.0,1.0
19942,2/13/2021,Queens,"4,873","6,054",1198.0,768.0,66.0
19943,2/13/2021,Rensselaer,103,123,34.0,25.0,2.0
19944,2/13/2021,Richmond,"1,007","1,023",332.0,188.0,25.0
19945,2/13/2021,Rockland,632,673,82.0,78.0,6.0
19946,2/13/2021,Saratoga,103,141,45.0,22.0,2.0
19947,2/13/2021,Schenectady,157,172,47.0,34.0,1.0
19948,2/13/2021,Schoharie,3,11,7.0,1.0,0.0
19949,2/13/2021,Schuyler,4,11,1.0,2.0,0.0
19950,2/13/2021,Seneca,30,52,5.0,~,~
19952,2/13/2021,Steuben,118,137,15.0,8.0,1.0
19953,2/13/2021,Suffolk,"2,989","2,953",771.0,545.0,42.0
19954,2/13/2021,Sullivan,46,58,14.0,6.0,2.0
19955,2/13/2021,Tioga,39,56,17.0,~,~
19956,2/13/2021,Tompkins,42,41,9.0,7.0,1.0
19957,2/13/2021,Ulster,135,221,38.0,11.0,0.0
19958,2/13/2021,Warren,71,53,24.0,16.0,1.0
19959,2/13/2021,Washington,32,49,13.0,~,~
19960,2/13/2021,Wayne,37,62,10.0,7.0,1.0
19961,2/13/2021,Westchester,"2,187","2,021",496.0,418.0,44.0
19962,2/13/2021,Wyoming,36,48,8.0,4.0,1.0
19963,2/13/2021,Yates,20,26,2.0,0.0,0.0
19964,2/14/2021,Albany,503,320,51.0,132.0,4.0
19965,2/14/2021,Allegany,55,80,5.0,5.0,0.0
19966,2/14/2021,Bronx,"3,605","3,959",723.0,629.0,40.0
19967,2/14/2021,Broome,349,322,53.0,106.0,4.0
19968,2/14/2021,Cattaraugus,70,74,8.0,17.0,0.0
19969,2/14/2021,Cayuga,75,87,10.0,5.0,0.0
19970,2/14/2021,Chautauqua,115,119,14.0,18.0,1.0
19971,2/14/2021,Chemung,152,127,13.0,21.0,1.0
19972,2/14/2021,Chenango,51,64,8.0,6.0,0.0
19973,2/14/2021,Clinton,28,22,34.0,14.0,0.0
19974,2/14/2021,Columbia,90,91,11.0,21.0,0.0
19975,2/14/2021,Cortland,57,60,7.0,5.0,1.0
19976,2/14/2021,Delaware,17,31,6.0,7.0,0.0
19977,2/14/2021,Dutchess,420,397,106.0,76.0,7.0
19978,2/14/2021,Erie,"1,691","1,550",199.0,223.0,17.0
19979,2/14/2021,Essex,18,26,7.0,4.0,0.0
19980,2/14/2021,Franklin,10,11,22.0,0.0,0.0
19981,2/14/2021,Fulton,55,76,25.0,13.0,2.0
19982,2/14/2021,Genesee,103,118,4.0,11.0,1.0
19983,2/14/2021,Greene,29,67,7.0,~,~
19984,2/14/2021,Hamilton,0,2,1.0,~,~
19985,2/14/2021,Herkimer,52,103,11.0,3.0,0.0
19986,2/14/2021,Jefferson,51,60,26.0,16.0,1.0
19987,2/14/2021,Kings,"5,596","6,215",961.0,887.0,49.0
19988,2/14/2021,Lewis,13,29,12.0,13.0,1.0
19989,2/14/2021,Livingston,32,53,12.0,13.0,1.0
19990,2/14/2021,Madison,72,82,11.0,6.0,0.0
19991,2/14/2021,New York,"4,198","2,561",516.0,1001.0,95.0
19992,2/14/2021,Monroe,"1,078",954,147.0,270.0,16.0
19993,2/14/2021,Montgomery,88,97,14.0,27.0,2.0
19994,2/14/2021,Nassau,"3,421","2,824",591.0,568.0,47.0
19995,2/14/2021,Niagara,198,296,20.0,17.0,1.0
19996,2/14/2021,Oneida,480,460,28.0,77.0,7.0
19997,2/14/2021,Onondaga,690,607,60.0,107.0,9.0
19998,2/14/2021,Ontario,104,88,21.0,20.0,4.0
19999,2/14/2021,Orange,637,615,141.0,100.0,8.0
20000,2/14/2021,Orleans,48,80,3.0,0.0,0.0
20001,2/14/2021,Oswego,65,88,12.0,6.0,0.0
20002,2/14/2021,Otsego,56,41,10.0,19.0,1.0
20003,2/14/2021,Putnam,78,84,33.0,8.0,2.0
20004,2/14/2021,Queens,"4,883","6,064",1044.0,772.0,69.0
20005,2/14/2021,Rensselaer,103,123,31.0,22.0,1.0
20006,2/14/2021,Richmond,"1,009","1,026",211.0,187.0,15.0
20007,2/14/2021,Rockland,634,674,105.0,73.0,3.0
20008,2/14/2021,Saratoga,103,141,30.0,25.0,5.0
20009,2/14/2021,Schenectady,158,173,21.0,30.0,1.0
20010,2/14/2021,Schoharie,3,11,8.0,1.0,0.0
20011,2/14/2021,Schuyler,4,11,2.0,0.0,0.0
20012,2/14/2021,Seneca,30,52,6.0,~,~
20014,2/14/2021,Steuben,118,137,12.0,6.0,0.0
20015,2/14/2021,Suffolk,"3,002","2,968",525.0,547.0,42.0
20016,2/14/2021,Sullivan,46,58,15.0,9.0,0.0
20017,2/14/2021,Tioga,39,56,8.0,~,~
20018,2/14/2021,Tompkins,42,41,10.0,8.0,1.0
20019,2/14/2021,Ulster,135,221,34.0,10.0,0.0
20020,2/14/2021,Warren,71,53,6.0,18.0,2.0
20021,2/14/2021,Washington,32,49,7.0,~,~
20022,2/14/2021,Wayne,37,62,8.0,8.0,2.0
20023,2/14/2021,Westchester,"2,193","2,027",305.0,412.0,29.0
20024,2/14/2021,Wyoming,36,48,11.0,3.0,0.0
20025,2/14/2021,Yates,20,26,0.0,0.0,0.0
20026,2/15/2021,Albany,504,321,57.0,128.0,6.0
20027,2/15/2021,Allegany,55,80,8.0,5.0,1.0
20028,2/15/2021,Bronx,"3,613","3,971",694.0,640.0,31.0
20029,2/15/2021,Broome,351,323,46.0,107.0,3.0
20030,2/15/2021,Cattaraugus,70,74,16.0,14.0,0.0
20031,2/15/2021,Cayuga,75,87,6.0,7.0,2.0
20032,2/15/2021,Chautauqua,115,119,13.0,13.0,1.0
20033,2/15/2021,Chemung,152,128,11.0,22.0,2.0
20034,2/15/2021,Chenango,52,66,1.0,7.0,0.0
20035,2/15/2021,Clinton,28,23,19.0,17.0,2.0
20036,2/15/2021,Columbia,91,92,17.0,21.0,1.0
20037,2/15/2021,Cortland,57,60,4.0,4.0,0.0
20038,2/15/2021,Delaware,17,32,14.0,8.0,1.0
20039,2/15/2021,Dutchess,422,397,81.0,73.0,4.0
20040,2/15/2021,Erie,"1,696","1,554",209.0,226.0,20.0
20041,2/15/2021,Essex,19,26,7.0,3.0,0.0
20042,2/15/2021,Franklin,10,11,9.0,0.0,0.0
20043,2/15/2021,Fulton,55,76,15.0,12.0,1.0
20044,2/15/2021,Genesee,103,118,8.0,8.0,0.0
20045,2/15/2021,Greene,29,67,6.0,~,~
20046,2/15/2021,Hamilton,0,2,1.0,~,~
20047,2/15/2021,Herkimer,52,103,13.0,3.0,0.0
20048,2/15/2021,Jefferson,51,60,21.0,13.0,0.0
20049,2/15/2021,Kings,"5,614","6,234",1137.0,877.0,42.0
20050,2/15/2021,Lewis,13,29,8.0,12.0,2.0
20051,2/15/2021,Livingston,32,53,8.0,14.0,0.0
20052,2/15/2021,Madison,72,82,6.0,6.0,1.0
20053,2/15/2021,New York,"4,221","2,576",517.0,1007.0,71.0
20054,2/15/2021,Monroe,"1,082",957,133.0,254.0,16.0
20055,2/15/2021,Montgomery,88,97,14.0,25.0,1.0
20056,2/15/2021,Nassau,"3,431","2,830",579.0,562.0,36.0
20057,2/15/2021,Niagara,198,297,47.0,19.0,2.0
20058,2/15/2021,Oneida,482,462,29.0,78.0,7.0
20059,2/15/2021,Onondaga,691,608,75.0,106.0,7.0
20060,2/15/2021,Ontario,104,88,18.0,16.0,0.0
20061,2/15/2021,Orange,640,618,169.0,100.0,9.0
20062,2/15/2021,Orleans,48,80,3.0,0.0,0.0
20063,2/15/2021,Oswego,65,88,12.0,5.0,0.0
20064,2/15/2021,Otsego,58,42,12.0,20.0,3.0
20065,2/15/2021,Putnam,78,84,32.0,8.0,1.0
20066,2/15/2021,Queens,"4,894","6,080",1132.0,782.0,60.0
20067,2/15/2021,Rensselaer,103,123,29.0,19.0,0.0
20068,2/15/2021,Richmond,"1,010","1,027",220.0,188.0,18.0
20069,2/15/2021,Rockland,634,674,177.0,80.0,10.0
20070,2/15/2021,Saratoga,103,141,36.0,25.0,1.0
20071,2/15/2021,Schenectady,158,173,21.0,32.0,4.0
20072,2/15/2021,Schoharie,3,11,4.0,1.0,0.0
20073,2/15/2021,Schuyler,4,11,1.0,0.0,0.0
20074,2/15/2021,Seneca,30,52,2.0,~,~
20076,2/15/2021,Steuben,118,137,13.0,8.0,3.0
20077,2/15/2021,Suffolk,"3,008","2,977",526.0,548.0,48.0
20078,2/15/2021,Sullivan,46,58,9.0,10.0,1.0
20079,2/15/2021,Tioga,39,56,6.0,~,~
20080,2/15/2021,Tompkins,42,41,5.0,9.0,0.0
20081,2/15/2021,Ulster,135,223,43.0,11.0,1.0
20082,2/15/2021,Warren,71,53,10.0,16.0,0.0
20083,2/15/2021,Washington,32,49,23.0,~,~
20084,2/15/2021,Wayne,37,62,6.0,6.0,0.0
20085,2/15/2021,Westchester,"2,198","2,031",381.0,415.0,26.0
20086,2/15/2021,Wyoming,36,48,12.0,3.0,0.0
20087,2/15/2021,Yates,20,26,3.0,0.0,0.0
20088,2/16/2021,Albany,509,324,42.0,119.0,10.0
20089,2/16/2021,Allegany,55,80,28.0,5.0,1.0
20090,2/16/2021,Bronx,"3,623","3,982",573.0,652.0,35.0
20091,2/16/2021,Broome,352,324,66.0,101.0,2.0
20092,2/16/2021,Cattaraugus,71,75,18.0,13.0,2.0
20093,2/16/2021,Cayuga,75,87,7.0,8.0,3.0
20094,2/16/2021,Chautauqua,115,119,16.0,9.0,0.0
20095,2/16/2021,Chemung,154,129,8.0,17.0,1.0
20096,2/16/2021,Chenango,53,67,1.0,6.0,0.0
20097,2/16/2021,Clinton,28,23,20.0,20.0,3.0
20098,2/16/2021,Columbia,91,92,20.0,19.0,2.0
20099,2/16/2021,Cortland,57,60,11.0,4.0,1.0
20100,2/16/2021,Delaware,17,32,7.0,7.0,0.0
20101,2/16/2021,Dutchess,424,398,107.0,75.0,8.0
20102,2/16/2021,Erie,"1,702","1,558",183.0,212.0,16.0
20103,2/16/2021,Essex,19,26,11.0,4.0,1.0
20104,2/16/2021,Franklin,10,11,6.0,2.0,2.0
20105,2/16/2021,Fulton,56,79,23.0,10.0,1.0
20106,2/16/2021,Genesee,103,118,5.0,6.0,0.0
20107,2/16/2021,Greene,29,67,9.0,~,~
20108,2/16/2021,Hamilton,0,2,2.0,~,~
20109,2/16/2021,Herkimer,52,104,8.0,3.0,0.0
20110,2/16/2021,Jefferson,52,61,23.0,10.0,2.0
20111,2/16/2021,Kings,"5,635","6,257",965.0,890.0,54.0
20112,2/16/2021,Lewis,13,29,7.0,12.0,2.0
20113,2/16/2021,Livingston,32,53,15.0,13.0,1.0
20114,2/16/2021,Madison,72,82,14.0,6.0,0.0
20115,2/16/2021,New York,"4,230","2,582",422.0,1022.0,70.0
20116,2/16/2021,Monroe,"1,085",960,105.0,238.0,8.0
20117,2/16/2021,Montgomery,90,100,8.0,22.0,2.0
20118,2/16/2021,Nassau,"3,441","2,841",538.0,576.0,44.0
20119,2/16/2021,Niagara,199,300,34.0,18.0,0.0
20120,2/16/2021,Oneida,483,462,32.0,76.0,6.0
20121,2/16/2021,Onondaga,694,611,59.0,100.0,5.0
20122,2/16/2021,Ontario,104,88,21.0,16.0,0.0
20123,2/16/2021,Orange,642,620,137.0,97.0,6.0
20124,2/16/2021,Orleans,48,80,6.0,0.0,0.0
20125,2/16/2021,Oswego,65,88,19.0,3.0,0.0
20126,2/16/2021,Otsego,58,42,8.0,21.0,2.0
20127,2/16/2021,Putnam,78,84,43.0,9.0,1.0
20128,2/16/2021,Queens,"4,905","6,089",886.0,781.0,73.0
20129,2/16/2021,Rensselaer,103,124,20.0,19.0,2.0
20130,2/16/2021,Richmond,"1,013","1,030",232.0,185.0,13.0
